Time - Voltage_1;Amplitude - Voltage_1
0.328;0.000378
0.329;-0.005995
0.33;0.007951
0.331;-0.005073
0.332;0.000217
0.333;-0.001031
0.334;0.002747
0.335;-0.001893
0.336;-0.004521
0.337;-0.008392
0.338;0.000765
0.339;-0.003077
0.34;-0.001833
0.341;0.001941
0.342;-0.009846
0.343;0.000282
0.344;-0.002134
0.345;0.005357
0.346;0.003294
0.347;-0.002555
0.348;0.000475
0.349;0.002312
0.35;0.008772
0.351;0.014637
0.352;0.004084
0.353;-0.000991
0.354;-0.00054
0.355;-0.001954
0.356;-0.005283
0.357;-0.011722
0.358;-0.006346
0.359;0.003939
0.36;0.013944
0.361;0.006613
0.362;-0.000479
0.363;-0.002475
0.364;-0.000489
0.365;0.002714
0.366;0.006742
0.367;0.010593
0.368;0.004326
0.369;-0.001582
0.37;-0.001964
0.371;-0.008773
0.372;0.007677
0.373;-0.002074
0.374;0.002038
0.375;-0.000339
0.376;-0.002726
0.377;-0.008994
0.378;-0.003428
0.379;-0.009235
0.38;-0.013938
0.381;-0.004852
0.382;-0.001803
0.383;-0.000137
0.384;-0.003328
0.385;0.003794
0.386;0.002714
0.387;0.010351
0.388;0.001087
0.389;0.002295
0.39;-0.000492
0.391;-0.00776
0.392;0.002118
0.393;-0.000349
0.394;0.00157
0.395;-0.000959
0.396;-0.001502
0.397;0.003762
0.398;-0.003027
0.399;-0.007339
0.4;-0.005945
0.401;-0.000282
0.402;7.70E-06
0.403;-0.002134
0.404;-0.00071
0.405;-0.002325
0.406;-0.00078
0.407;0.010109
0.408;0.021758
0.409;-0.004651
0.41;-0.006667
0.411;-0.004561
0.412;-0.000701
0.413;0.000282
0.414;-0.000137
0.415;-0.002014
0.416;-0.004009
0.417;-0.000549
0.418;-0.003819
0.419;-0.008292
0.42;-0.007299
0.421;-0.002395
0.422;-0.002144
0.423;-0.002525
0.424;-0.000459
0.425;-0.00064
0.426;0.002022
0.427;0.001989
0.428;0.013042
0.429;-0.00056
0.43;-0.001923
0.431;-0.006005
0.432;0.001732
0.433;0.002505
0.434;-8.90E-05
0.435;0.002424
0.436;-0.000572
0.437;-0.008523
0.438;-0.002646
0.439;0.004181
0.44;-0.000931
0.441;-0.003398
0.442;0.004342
0.443;-0.003909
0.444;-4.80E-05
0.445;-0.00058
0.446;0.004648
0.447;0.003117
0.448;-0.001552
0.449;-0.00082
0.45;-0.004561
0.451;0.002344
0.452;0.008982
0.453;0.001667
0.454;-0.0008
0.455;0.002892
0.456;-0.001061
0.457;-0.005434
0.458;-0.01127
0.459;0.004342
0.46;-0.000798
0.461;-0.004842
0.462;0.005469
0.463;-0.01122
0.464;5.60E-05
0.465;-0.003217
0.466;0.007967
0.467;-0.003157
0.468;-0.004451
0.469;0.012397
0.47;-0.001532
0.471;0.007709
0.472;-0.00424
0.473;-0.003027
0.474;0.000137
0.475;9.06E-05
0.476;0.005679
0.477;-0.00417
0.478;-0.004541
0.479;-0.000539
0.48;-0.003939
0.481;-0.006015
0.482;-0.004521
0.483;-0.003217
0.484;-0.004381
0.485;-0.00402
0.486;-0.00058
0.487;0.006887
0.488;0.004132
0.489;-0.000168
0.49;0.000459
0.491;0.012864
0.492;0.005776
0.493;0.008547
0.494;-0.001422
0.495;0.002763
0.496;-0.000331
0.497;0.00555
0.498;0.01048
0.499;-0.002786
