Time - Voltage_1;Amplitude - Voltage_1
0.202;0.0035
0.203;-0.00055
0.204;0.000784
0.205;0.000363
0.206;-0.002235
0.207;-0.000952
0.208;-0.000861
0.209;0.000653
0.21;-0.002195
0.211;0.000674
0.212;-0.000269
0.213;0.004209
0.214;0.012233
0.215;-0.000751
0.216;0.000679
0.217;-0.002425
0.218;-0.000237
0.219;0.00872
0.22;-0.000881
0.221;0.000262
0.222;0.000262
0.223;0.000132
0.224;-0.005244
0.225;-0.00055
0.226;-0.002024
0.227;0.002679
0.228;0.006368
0.229;-0.001954
0.23;0.000343
0.231;0.000323
0.232;-2.85E-05
0.233;0.002711
0.234;0.011669
0.235;-0.001824
0.236;-0.001563
0.237;0.000729
0.238;0.00176
0.239;-0.00056
0.24;-0.000141
0.241;-0.000624
0.242;0.003065
0.243;-0.001713
0.244;-0.006989
0.245;2.16E-05
0.246;0.000383
0.247;-0.002827
0.248;-0.001282
0.249;2.16E-05
0.25;-0.002716
0.251;0.000924
0.252;-7.87E-05
0.253;0.011282
0.254;-4.41E-05
0.255;-0.000389
0.256;0.00176
0.257;0.000192
0.258;0.000101
0.259;0.00089
0.26;0.000753
0.261;0.000471
0.262;0.003114
0.263;-0.001834
0.264;0.000391
0.265;0.007947
0.266;-0.008634
0.267;-0.004502
0.268;0.000987
0.269;-0.000731
0.27;-0.000169
0.271;-0.00039
0.272;0.001889
0.273;0.011959
0.274;0.002469
0.275;-0.000995
0.276;0.003871
0.277;0.008575
0.278;0.001519
0.279;0.001648
0.28;0.000278
0.281;0.002888
0.282;0.000697
0.283;-0.000189
0.284;-0.001974
0.285;-0.001352
0.286;-0.001473
0.287;-0.00414
0.288;-0.00057
0.289;-0.001433
0.29;0.000583
0.291;-0.0005
0.292;0.003887
0.293;0.002775
0.294;0.000593
0.295;0.008285
0.296;0.001793
0.297;0.00081
0.298;0.003694
0.299;0.000994
0.3;-0.000366
0.301;0.001132
0.302;0.000443
0.303;0.003259
0.304;0.002791
0.305;-0.006888
0.306;-0.006267
0.307;0.000923
0.308;-0.000872
0.309;-0.000299
0.31;0.000473
0.311;0.000292
0.312;0.00582
0.313;0.004306
0.314;0.000684
0.315;0.00292
0.316;-0.000366
0.317;0.002582
0.318;0.006529
0.319;-0.000339
0.32;0.000874
0.321;-0.000463
0.322;0.000455
0.323;-0.005585
0.324;-0.001142
0.325;0.000753
0.326;-0.004692
0.327;0.003033
0.328;-0.001653
0.329;0.000593
0.33;-0.001072
0.331;6.87E-05
0.332;0.001132
0.333;0.008156
0.334;0.003565
0.335;0.000681
0.336;0.003919
0.337;0.000584
0.338;-0.000366
0.339;-0.000946
0.34;0.001003
0.341;0.000794
0.342;0.000272
0.343;-0.002857
0.344;-6.86E-05
0.345;0.000232
0.346;-0.004201
0.347;-0.000431
0.348;-0.00406
0.349;0.000312
0.35;-0.001021
0.351;-0.000318
0.352;0.008285
0.353;-0.000359
0.354;0.000633
0.355;0.001938
0.356;-9.24E-05
0.357;0.000423
0.358;0.000473
0.359;0.000649
0.36;0.000753
0.361;0.003774
0.362;-0.003569
0.363;-0.002084
0.364;-0.008503
0.365;0.000504
0.366;-0.004532
0.367;-0.003789
0.368;-0.001633
0.369;8.66E-05
0.37;-0.001342
0.371;0.005111
0.372;0.004241
0.373;-0.00037
0.374;0.008736
0.375;0.002131
0.376;0.005853
0.377;-0.001001
0.378;0.000246
0.379;0.000503
0.38;0.001035
0.381;-0.000576
0.382;0.006288
0.383;0.00959
0.384;0.000854
0.385;-0.004863
0.386;-0.00061
0.387;-0.000299
0.388;-0.001583
0.389;0.000774
0.39;0.000603
0.391;0.000102
0.392;0.004354
0.393;-0.00071
0.394;0.000294
0.395;0.002018
0.396;0.000633
0.397;-0.000801
0.398;-0.00064
0.399;0.000488
0.4;0.000471
0.401;-0.000119
0.402;-0.005434
0.403;-0.004532
0.404;-0.008964
0.405;-0.000209
0.406;0.003355
0.407;0.000235
0.408;-0.0005
0.409;-0.000179
0.41;-0.001413
0.411;0.010815
0.412;0.00574
0.413;-0.006898
0.414;0.000262
0.415;0.016905
0.416;-0.000946
0.417;-0.000319
0.418;0.00023
0.419;0.000643
0.42;0.001857
0.421;0.000463
0.422;-0.000785
0.423;-0.005234
0.424;0.000443
0.425;0.000383
0.426;-0.001222
0.427;-0.003208
0.428;-0.001132
0.429;-0.000199
0.43;0.000172
0.431;0.002244
0.432;0.005385
0.433;0.007834
0.434;0.005724
0.435;0.01357
