Time - Voltage_1;Amplitude - Voltage_1
0.335;-0.001683
0.336;0.006336
0.337;0.000729
0.338;-0.00063
0.339;0.001358
0.34;0.000826
0.341;0.005901
0.342;0.010718
0.343;-0.002857
0.344;0.000504
0.345;0.000764
0.346;0.000616
0.347;-0.002325
0.348;-0.000995
0.349;-0.000821
0.35;-0.000254
0.351;0.006481
0.352;0.005772
0.353;0.00495
0.354;-0.003168
0.355;-0.001573
0.356;0.001986
0.357;-0.000205
0.358;0.001261
0.359;0.000407
0.36;-8.87E-05
0.361;-0.00399
0.362;0.000353
0.363;-0.005224
0.364;0.00429
0.365;-0.000286
0.366;-0.001302
0.367;-0.00055
0.368;-0.00056
0.369;0.000302
0.37;0.00545
0.371;0.009349
0.372;5.17E-05
0.373;0.001857
0.374;0.002211
0.375;0.001051
0.376;0.000674
0.377;0.001261
0.378;1.26E-05
0.379;0.002953
0.38;-0.000705
0.381;0.007141
0.382;0.002808
0.383;-0.003077
0.384;-0.000866
0.385;-0.00385
0.386;0.001921
0.387;-0.003067
0.388;-0.000914
0.389;7.18E-05
0.39;0.001422
0.391;0.002872
0.392;0.001229
0.393;-0.000751
0.394;0.008785
0.395;0.013376
0.396;-0.00059
0.397;0.000403
0.398;0.001986
0.399;-0.00064
0.4;-0.004
0.401;-0.00055
0.402;0.000729
0.403;0.001132
0.404;-0.001854
0.405;-0.000721
0.406;-0.004682
0.407;-0.000308
0.408;-0.00059
0.409;0.001325
0.41;0.002759
0.411;0.001051
0.412;0.003146
0.413;0.011975
0.414;0.004451
0.415;0.004032
0.416;0.000858
0.417;0.000246
0.418;-0.000544
0.419;0.003951
0.42;0.000584
0.421;-0.004451
0.422;-0.000952
0.423;0.000359
0.424;-0.000309
0.425;-0.002676
0.426;-0.00056
0.427;-0.000339
0.428;-0.000721
0.429;0.003114
0.43;0.011169
0.431;0.000681
0.432;-0.000389
0.433;0.007866
0.434;0.004676
0.435;0.000149
0.436;0.000101
0.437;0.000573
0.438;0.002727
0.439;-0.002205
0.44;0.000633
0.441;-0.00382
0.442;0.000724
0.443;-0.002215
0.444;0.000784
0.445;-0.002054
0.446;-0.00059
0.447;-0.000339
0.448;0.000122
0.449;0.000603
0.45;0.007818
0.451;0.019504461
0.452;-0.000469
0.453;0.007206
0.454;0.000152
0.455;-0.000941
0.456;0.002099
0.457;0.000503
0.458;0.002969
0.459;-0.002466
0.46;-0.002496
0.461;-0.000334
0.462;0.001196
0.463;0.002663
0.464;0.000814
0.465;-7.87E-05
0.466;-0.001814
0.467;-0.000962
0.468;0.000262
0.469;0.012458
0.47;0.008318
0.471;0.000633
0.472;-0.002145
0.473;0.000391
0.474;0.001986
0.475;-3.85E-05
0.476;0.001599
0.477;0.000834
0.478;0.003629
0.479;-0.000951
0.48;-0.004401
0.481;-0.000159
0.482;-0.002084
0.483;-0.00044
0.484;0.000827
0.485;-0.005575
0.486;-0.001142
0.487;-0.000329
0.488;0.000904
0.489;0.005546
0.49;0.010219
0.491;0.000987
0.492;-0.00071
0.493;-0.001603
0.494;-0.000157
0.495;0.007093
0.496;0.000531
0.497;-0.000447
0.498;0.002453
0.499;0.000282
