Time - Voltage_1;Amplitude - Voltage_1
0.335;-0.001007
0.336;0.000685
0.337;-0.003744
0.338;-0.00227
0.339;0.000588
0.34;0.007967
0.341;-0.001368
0.342;-0.005881
0.343;-0.007796
0.344;0.000314
0.345;-0.002832
0.346;0.005244
0.347;0.004825
0.348;-0.001729
0.349;0.004455
0.35;-0.006412
0.351;0.000363
0.352;-0.001177
0.353;0.000312
0.354;0.000717
0.355;-0.001257
0.356;0.007886
0.357;-0.003223
0.358;-0.003253
0.359;-0.001077
0.36;-0.006141
0.361;-0.005279
0.362;-0.003704
0.363;0.000685
0.364;-0.004085
0.365;-0.001137
0.366;0.004712
0.367;0.004584
0.368;0.002006
0.369;0.004181
0.37;0.000363
0.371;0.005937
0.372;0.00381
0.373;1.94E-05
0.374;-0.001658
0.375;0.003134
0.376;-0.00217
0.377;-0.003835
0.378;0.012542
0.379;-0.003042
0.38;0.001152
0.381;-0.001699
0.382;-0.007676
0.383;-0.005179
0.384;-0.001307
0.385;-0.002942
0.386;0.004841
0.387;0.005083
0.388;0.004535
0.389;0.008482
0.39;0.004535
0.391;0.012994
0.392;0.000266
0.393;0.001378
0.394;0.00265
0.395;0.000703
0.396;0.001619
0.397;0.002167
0.398;-0.005489
0.399;-0.003353
0.4;0.001184
0.401;-0.001337
0.402;0.007854
0.403;-0.003343
0.404;-0.003313
0.405;-0.00211
0.406;0.00149
0.407;0.002135
0.408;0.003424
0.409;0.008434
0.41;-0.00205
0.411;0.003698
0.412;0.001313
0.413;4.03E-05
0.414;0.000395
0.415;-0.001047
0.416;-0.00208
0.417;-0.002491
0.418;-0.001528
0.419;-0.007064
0.42;0.013702
0.421;-0.004607
0.422;-0.002631
0.423;-0.006603
0.424;-0.00207
0.425;-0.001699
0.426;0.001539
0.427;0.012913
0.428;-0.001017
0.429;0.00207
0.43;0.001603
0.431;0.003681
0.432;0.000379
0.433;-0.001769
0.434;0.000975
0.435;0.000572
0.436;0.000846
0.437;-0.003955
0.438;-0.001929
0.439;0.001941
0.44;0.003714
0.441;-0.003694
0.442;-0.002571
0.443;0.00112
0.444;-0.001949
0.445;-0.001528
0.446;0.000427
0.447;0.005099
0.448;0.00257
0.449;-0.00559
0.45;-0.000273
0.451;-0.001438
0.452;0.000491
0.453;0.002473
0.454;0.000524
0.455;0.002344
0.456;-0.001939
0.457;-0.007415
0.458;0.012881
0.459;-0.005319
0.46;-0.005038
0.461;-0.004547
0.462;-0.003694
0.463;0.004712
0.464;-0.003604
0.465;-0.001117
0.466;-0.001598
0.467;0.013686
0.468;-0.007094
0.469;-0.004306
0.47;0.00634
0.471;0.000653
0.472;0.006549
0.473;0.000524
0.474;0.001152
0.475;0.001039
0.476;0.002167
0.477;-0.002571
