Time - Voltage_1;Amplitude - Voltage_1
0.332;0.006452
0.333;0.004471
0.334;0.000427
0.335;0.017762
0.336;-0.007435
0.337;0.003182
0.338;-0.002581
0.339;0.001329
0.34;0.000395
0.341;-0.001167
0.342;-0.003965
0.343;0.007403
0.344;0.004471
0.345;0.004197
0.346;-0.003423
0.347;-0.003875
0.348;-0.001317
0.349;-0.002742
0.35;-0.001979
0.351;0.004455
0.352;0.000701
0.353;-0.001739
0.354;0.00373
0.355;0.001651
0.356;0.0075
0.357;-0.002039
0.358;-7.82E-05
0.359;0.000898
0.36;0.003665
0.361;0.000443
0.362;-0.003233
0.363;-0.001297
0.364;-0.004998
0.365;0.007919
0.366;-0.006392
0.367;-0.005068
0.368;-0.001107
0.369;-0.002982
0.37;0.000105
0.371;0.003536
0.372;0.007951
0.373;0.006001
0.374;0.003198
0.375;-0.00216
0.376;-0.001668
0.377;-0.001789
0.378;0.003778
0.379;0.000475
0.38;0.001539
0.381;-0.004868
0.382;0.004084
0.383;0.002666
0.384;-0.00561
0.385;-0.007756
0.386;0.000282
0.387;-0.001528
0.388;-0.005008
0.389;0.000798
0.39;-0.003915
0.391;0.007757
0.392;-0.00228
0.393;0.003182
0.394;0.010319
0.395;0.022724
0.396;-0.001107
0.397;0.002199
0.398;0.003005
0.399;0.000926
0.4;-0.001317
0.401;-0.006041
0.402;0.000765
0.403;0.00041
0.404;0.00025
0.405;-0.004807
0.406;-0.006111
0.407;-0.003263
0.408;-0.00212
0.409;-0.003383
0.41;0.00054
0.411;0.003424
0.412;0.001958
0.413;0.005985
0.414;0.001104
0.415;0.000153
0.416;0.002763
0.417;-0.001398
0.418;-0.002431
0.419;0.000781
0.42;-0.001498
0.421;0.002054
0.422;-0.001378
0.423;-0.002892
0.424;0.003327
0.425;0.009481
0.426;-0.00222
0.427;-0.002551
0.428;-0.003062
0.429;-0.001829
0.43;-0.000566
0.431;0.008627
0.432;0.007741
0.433;0.006162
0.434;-0.002441
0.435;-0.001618
0.436;-0.002932
0.437;0.003134
0.438;0.000975
0.439;4.03E-05
0.44;0.003456
0.441;0.003343
0.442;-0.00235
0.443;-0.006492
0.444;0.001104
0.445;0.015539
0.446;-0.002501
0.447;-0.007234
0.448;-0.000469
0.449;-0.002501
0.45;0.000459
0.451;0.006968
0.452;0.000314
0.453;-0.003183
0.454;0.004471
0.455;-0.003744
0.456;-0.000566
0.457;0.005502
0.458;0.000801
0.459;0.003714
0.46;0.002666
0.461;0.009836
0.462;-0.004647
0.463;-0.001137
0.464;-0.001448
0.465;-0.007395
0.466;-0.003113
0.467;-0.004196
0.468;-0.002792
0.469;-0.003363
0.47;-0.001177
0.471;-0.001327
0.472;0.003295
0.473;-0.008308
0.474;0.000814
0.475;0.000117
0.476;0.002505
0.477;0.007435
0.478;-0.004176
0.479;0.004294
0.48;0.000991
0.481;0.005437
0.482;0.000959
0.483;-0.0057
0.484;0.008515
0.485;0.002602
0.486;-0.002892
0.487;-0.007084
0.488;-0.002661
0.489;-0.003283
0.49;0.000572
0.491;0.002956
0.492;-0.001267
0.493;0.005824
0.494;0.001329
0.495;0.009932
0.496;-0.005249
0.497;0.00112
0.498;-0.001428
0.499;0.00041
