Time - Voltage_1;Amplitude - Voltage_1
0.315;0.000174
0.316;-0.003189
0.317;0.001785
0.318;0.002284
0.319;-0.002427
0.32;-0.001464
0.321;-0.01016
0.322;-0.002929
0.323;-0.001996
0.324;-0.000853
0.325;-0.001705
0.326;0.011999
0.327;0.006699
0.328;0.005088
0.329;-0.001224
0.33;0.008229
0.331;0.001028
0.332;-0.000752
0.333;0.007085
0.334;0.002768
0.335;0.003138
0.336;-0.005757
0.337;-0.010079
0.338;-0.006228
0.339;0.001559
0.34;-0.008695
0.341;-0.008766
0.342;0.001028
0.343;-0.001264
0.344;0.001092
0.345;-0.001464
0.346;0.003783
0.347;0.005474
0.348;0.009969
0.349;0.006521
0.35;0.002075
0.351;0.013868
0.352;0.002478
0.353;0.003396
0.354;-0.001073
0.355;0.004524
0.356;-0.000171
0.357;0.012482
0.358;0.006731
0.359;-0.005897
0.36;-0.002919
0.361;-0.007612
0.362;-0.007151
0.363;-0.004583
0.364;-0.001324
0.365;0.00027
0.366;0.013224
0.367;-0.000542
0.368;0.00085
0.369;-0.006329
0.37;-0.007953
0.371;-0.00701
0.372;-0.000973
0.373;0.003992
0.374;0.003573
0.375;0.003589
0.376;-0.002939
0.377;-0.004192
0.378;-0.001775
0.379;0.000564
0.38;0.005716
0.381;-0.005606
0.382;0.001833
0.383;-0.000993
0.384;-0.000983
0.385;-0.000532
0.386;0.007698
0.387;-0.000823
0.388;0.001624
0.389;0.007698
0.39;0.007069
0.391;0.010952
0.392;0.008181
0.393;0.001656
0.394;-5.03E-05
0.395;0.00143
0.396;-0.004122
0.397;-0.005376
0.398;0.004137
0.399;-0.003992
0.4;-0.001916
0.401;-0.008655
0.402;-0.007753
0.403;-0.003741
0.404;0.000496
0.405;-0.000933
0.406;0.009631
0.407;-0.005927
0.408;0.009985
0.409;-0.005526
0.41;-0.005085
0.411;0.001978
0.412;-0.004182
0.413;0.003331
0.414;9.32E-05
0.415;0.004572
0.416;-0.004573
0.417;0.000673
0.418;-0.004293
0.419;0.003186
0.42;0.000206
0.421;-0.007482
0.422;0.002445
0.423;0.003557
0.424;-0.000853
0.425;-0.001083
0.426;0.00541
0.427;0.000464
0.428;0.009486
0.429;-0.001123
0.43;0.008487
0.431;0.006731
0.432;0.004314
0.433;0.001205
0.434;0.000182
