Time - Voltage_1;Amplitude - Voltage_1
0;-0.002982
0.001;-0.001327
0.002;0.003295
0.003;0.000926
0.004;0.000204
0.005;0.008805
0.006;0.001136
0.007;0.005019
0.008;-0.005299
0.009;-0.004306
0.01;0.000459
0.011;-0.001598
0.012;-0.004336
0.013;0.000185
0.014;-0.002912
0.015;0.004584
0.016;0.011705
0.017;0.007677
0.018;0.007016
0.019;-0.002481
0.02;-0.009942
0.021;0.004777
0.022;0.002892
0.023;0.001877
0.024;0.000508
0.025;0.011479
0.026;-0.001919
0.027;0.001474
0.028;-0.004477
0.029;-0.001327
0.03;0.004068
0.031;-0.001668
0.032;-0.003554
0.033;-0.00225
0.034;-0.000371
0.035;0.00149
0.036;0.001974
0.037;0.008466
0.038;0.004954
0.039;0.012059
0.04;0.000121
0.041;-0.002882
0.042;-0.001267
0.043;0.001974
0.044;0.000121
0.045;0.000717
0.046;-0.004436
0.047;-0.00236
0.048;-0.002641
0.049;0.009417
0.05;-0.003093
0.051;-0.002872
0.052;0.003617
0.053;-0.003363
0.054;-0.001678
0.055;0.002763
0.056;0.004777
0.057;0.002103
0.058;0.003359
0.059;-0.003183
0.06;-0.003313
0.061;-0.002611
0.062;0.00518
0.063;-0.00209
0.064;0.003987
0.065;-0.004948
0.066;-0.003183
0.067;0.002683
0.068;-0.000176
0.069;-0.003072
0.07;-0.003534
0.071;0.0012
0.072;-0.004577
0.073;-0.0022
0.074;0.000508
0.075;0.000604
0.076;0.004648
0.077;0.012059
0.078;0.006469
0.079;0.003971
0.08;0.001136
0.081;0.002183
0.082;0.000801
0.083;0.000572
0.084;0.000379
0.085;0.011753
0.086;0.001813
0.087;0.000975
0.088;-0.00225
0.089;-0.001257
0.09;-0.001317
0.091;0.003069
0.092;-0.004075
0.093;-0.00228
0.094;0.000282
0.095;0.001813
0.096;0.008225
0.097;0.012091
0.098;0.006614
0.099;-0.00572
0.1;-0.00205
0.101;-0.002471
0.102;0.007435
0.103;0.000105
0.104;0.002376
0.105;-0.001267
0.106;-0.007295
0.107;-0.002671
0.108;0.006549
0.109;0.012059
0.11;-0.005058
0.111;-0.005038
0.112;-0.001358
0.113;-0.002762
0.114;0.001442
0.115;0.001152
0.116;0.011801
0.117;-0.006693
0.118;-0.002862
0.119;0.008821
0.12;0.001925
0.121;-0.0021
0.122;0.004809
0.123;-0.001077
0.124;0.001909
0.125;-0.002501
0.126;-0.005138
0.127;0.004245
0.128;0.001361
0.129;-0.006553
0.13;-0.002009
0.131;-0.003183
0.132;-0.005229
0.133;0.000636
0.134;-0.003875
0.135;0.005309
0.136;0.006984
0.137;0.008756
0.138;0.002393
0.139;0.002828
0.14;-0.002461
0.141;-0.002481
0.142;-0.001979
0.143;0.00083
0.144;0.00083
0.145;-0.002882
0.146;0.000765
0.147;-0.004637
0.148;-0.003474
0.149;-0.007174
0.15;-0.005259
0.151;0.001974
0.152;-7.82E-05
0.153;-0.003764
0.154;-0.000762
0.155;-0.00206
0.156;0.00779
0.157;0.002666
0.158;-0.002019
0.159;-0.006412
0.16;0.004245
0.161;0.001458
0.162;0.002634
0.163;0.002844
0.164;0.000379
0.165;0.004857
0.166;0.000781
0.167;0.003633
0.168;0.003134
0.169;0.005292
0.17;-0.003022
0.171;-0.003103
0.172;-0.001899
0.173;-0.001478
0.174;-0.003183
0.175;0.001345
0.176;0.006211
0.177;0.003279
0.178;-0.004587
0.179;0.001249
0.18;0.011302
0.181;-0.004136
0.182;0.004696
0.183;-0.001739
0.184;0.003069
0.185;0.006098
0.186;0.000556
0.187;-0.006873
0.188;-0.004045
0.189;0.004245
0.19;-0.002932
0.191;-0.001037
0.192;-0.005419
0.193;-0.002029
0.194;-0.001989
0.195;0.00062
0.196;0.000234
0.197;0.008611
0.198;0.008756
0.199;0.015475
0.2;0.001829
0.201;-0.004326
0.202;0.003311
0.203;-0.002862
0.204;0.005067
0.205;-0.004727
0.206;-0.003704
0.207;-0.002812
0.208;-0.003263
0.209;-0.006332
0.21;0.001861
0.211;-0.003434
0.212;-0.006853
0.213;0.00228
0.214;-0.003143
0.215;0.005695
0.216;0.00642
0.217;0.010384
0.218;-0.003072
0.219;0.001829
0.22;0.00808
0.221;0.000613
0.222;0.006452
0.223;-0.002721
0.224;0.004841
0.225;-0.003985
0.226;-0.003514
0.227;-0.004487
0.228;-0.002731
0.229;-0.006743
0.23;-0.003153
0.231;-0.004757
0.232;-0.004527
0.233;0.001861
0.234;-0.003052
0.235;0.002908
0.236;0.009256
0.237;0.003311
0.238;0.002409
0.239;-0.001307
0.24;0.00439
0.241;-0.001117
0.242;-0.001398
0.243;0.001555
0.244;-0.001157
0.245;0.004535
0.246;0.001152
0.247;0.00054
0.248;-0.003614
0.249;-0.003002
0.25;-0.004978
0.251;0.008966
0.252;0.004712
0.253;-0.004777
0.254;0.000508
0.255;0.001297
0.256;0.011705
0.257;0.004857
