Time - Voltage_1;Amplitude - Voltage_1
0.442;0.019966
0.443;0.001793
0.444;-0.004812
0.445;0.000488
0.446;-0.002225
0.447;4.25E-06
0.448;-0.001152
0.449;0.003919
0.45;0.004854
0.451;-0.001031
0.452;0.000761
0.453;0.001196
0.454;0.001599
0.455;0.000455
0.456;0.000583
0.457;0.000955
0.458;0.000326
0.459;-0.00388
0.46;-0.00056
0.461;-0.000179
0.462;-0.001202
0.463;0.000826
0.464;0.000616
0.465;-0.002345
0.466;-0.000721
0.467;-0.002466
0.468;0.004209
0.469;0.010493
0.47;0.008865
0.471;0.005482
0.472;0.01017
0.473;0.007383
0.474;0.00727
0.475;0.000944
0.476;-0.00085
0.477;0.00168
0.478;0.00089
0.479;-0.000119
0.48;-0.001623
0.481;0.000778
0.482;-0.000366
0.483;-0.001934
0.484;0.004757
0.485;-0.000259
0.486;-0.001814
0.487;8.18E-05
0.488;0.000102
0.489;0.009252
0.49;0.008318
0.491;-0.001483
0.492;-0.000149
0.493;0.000975
0.494;0.005595
0.495;0.002083
0.496;0.000149
0.497;0.000504
0.498;0.002228
0.499;0.006948
