Time - Voltage_1;Amplitude - Voltage_1
0.336;0.002683
0.337;0.002312
0.338;-0.00571
0.339;0.000312
0.34;-0.001558
0.341;-0.011477
0.342;0.000798
0.343;-0.006663
0.344;-0.001638
0.345;-0.003193
0.346;0.001216
0.347;0.011689
0.348;0.005872
0.349;0.003939
0.35;-0.007425
0.351;0.002296
0.352;0.003198
0.353;0.002086
0.354;-0.002812
0.355;0.002892
0.356;-0.003062
0.357;-0.003052
0.358;-0.007616
0.359;0.003359
0.36;-0.006663
0.361;-0.004507
0.362;-0.001939
0.363;-0.004918
0.364;0.000105
0.365;-0.00216
0.366;0.000765
0.367;0.005115
0.368;0.007838
0.369;-0.001668
0.37;-0.003413
0.371;0.001297
0.372;0.005131
0.373;-0.003594
0.374;0.003327
0.375;0.000878
0.376;0.005115
0.377;0.001668
0.378;-0.003955
0.379;0.001442
0.38;0.006001
0.381;-0.003153
0.382;-0.001588
0.383;-0.002511
0.384;-0.0022
0.385;-0.001608
0.386;-0.000371
0.387;-0.001458
0.388;-0.001438
0.389;0.009481
0.39;-0.004737
0.391;0.004938
0.392;0.00816
0.393;0.00402
0.394;-0.001939
0.395;0.003504
0.396;0.003472
0.397;-0.004426
0.398;-0.004306
0.399;0.011608
0.4;0.005518
0.401;-0.001087
0.402;-0.003835
0.403;-0.006583
0.404;-0.001287
0.405;-0.003153
0.406;4.03E-05
0.407;0.00352
0.408;0.006823
0.409;0.015056
0.41;0.000862
0.411;-0.001919
0.412;0.00381
0.413;-0.001438
0.414;4.03E-05
0.415;-7.82E-05
0.416;0.005292
0.417;0.004149
0.418;-0.001699
0.419;-0.001899
0.42;-0.004898
0.421;0.006114
0.422;0.00178
0.423;-0.003594
0.424;-0.003113
0.425;-0.00234
0.426;0.000701
0.427;0.012655
0.428;0.004825
0.429;0.013799
0.43;0.005615
0.431;-0.002451
0.432;0.003408
0.433;0.001329
0.434;-0.001017
0.435;0.000814
0.436;0.001555
0.437;0.003021
0.438;-0.006853
0.439;-0.008438
0.44;-0.001307
0.441;0.000475
0.442;-0.006191
0.443;-0.004938
0.444;0.001265
0.445;-0.002641
0.446;0.002666
0.447;0.004197
0.448;0.005808
0.449;0.006001
0.45;0.005147
0.451;0.006839
0.452;0.001796
0.453;0.009304
0.454;0.000781
0.455;0.00199
0.456;0.003279
0.457;-0.003474
0.458;0.0041
0.459;0.007
0.46;-0.006161
0.461;0.000153
0.462;-0.002752
0.463;0.00149
0.464;-0.00219
0.465;-0.002581
0.466;-0.001077
0.467;0.013702
0.468;0.0099
0.469;-0.002932
0.47;0.005405
0.471;-0.002561
0.472;-0.006101
0.473;-0.001889
0.474;-0.001839
0.475;0.00207
0.476;-0.001688
0.477;-0.003393
0.478;-0.001508
0.479;0.000524
0.48;-0.007375
0.481;-0.003724
0.482;-0.003774
0.483;-0.002681
0.484;-0.002671
0.485;7.25E-05
0.486;-0.002752
0.487;0.005953
0.488;-0.004717
0.489;-0.001699
0.49;0.005808
0.491;-0.010464
0.492;0.001506
0.493;0.003826
0.494;0.000703
0.495;-0.001137
0.496;0.002876
0.497;0.005164
0.498;-0.003855
0.499;0.00497
