Time - Voltage_1;Amplitude - Voltage_1
0.202;0.001152
0.203;-0.002711
0.204;0.005518
0.205;0.004584
0.206;-0.001187
0.207;0.001555
0.208;-0.001107
0.209;0.005276
0.21;-0.001257
0.211;-0.008629
0.212;0.006291
0.213;-0.002671
0.214;0.000959
0.215;-0.001819
0.216;-0.001668
0.217;-0.00216
0.218;0.003472
0.219;0.015185
0.22;0.00576
0.221;0.001104
0.222;0.011882
0.223;-0.002039
0.224;0.00265
0.225;0.001184
0.226;-0.001378
0.227;0.002119
0.228;0.00207
0.229;-0.006242
0.23;-0.002742
0.231;0.004696
0.232;-0.002892
0.233;-0.000957
0.234;-0.00209
0.235;-0.003303
0.236;-0.001889
0.237;-0.001638
0.238;0.000379
0.239;0.004084
0.24;-0.00215
0.241;-0.001488
0.242;-0.001007
0.243;0.001925
0.244;0.000959
0.245;0.001104
0.246;0.002054
0.247;0.001313
0.248;0.00178
0.249;-0.003915
0.25;-0.003544
0.251;-0.003233
0.252;-0.004657
0.253;1.94E-05
0.254;-0.005349
0.255;-0.005088
0.256;-0.001167
0.257;-0.00235
0.258;0.0046
0.259;0.010432
0.26;0.005228
0.261;0.004181
0.262;0.001909
0.263;-0.001749
0.264;-0.003313
0.265;0.004487
0.266;-0.001037
0.267;0.003746
0.268;-0.001277
0.269;0.000798
0.27;0.00526
0.271;0.009594
0.272;-0.001247
0.273;-0.00213
0.274;-0.002631
0.275;-0.004988
0.276;-0.000176
0.277;-0.002802
0.278;0.006871
0.279;0.006372
0.28;-0.004647
0.281;0.001297
0.282;0.003987
0.283;0.00373
0.284;-0.003825
0.285;0.000717
0.286;0.00062
0.287;0.002811
0.288;-0.00235
0.289;-0.002641
0.29;0.00257
0.291;7.25E-05
0.292;0.001136
0.293;-0.00206
0.294;0.002666
0.295;2.42E-05
0.296;-0.001368
0.297;-0.001709
0.298;0.003021
0.299;0.011785
0.3;-0.004958
0.301;0.004181
0.302;0.008337
0.303;0.000846
0.304;0.002312
0.305;0.001974
0.306;0.003037
0.307;0.001007
0.308;0.003391
0.309;-0.004968
0.31;0.00083
0.311;0.010432
0.312;-0.003524
0.313;-0.003674
0.314;0.002312
0.315;0.000298
0.316;-0.003163
0.317;-0.001969
0.318;0.003053
0.319;0.010529
0.32;0.007306
0.321;0.00041
0.322;0.009449
0.323;-0.002952
0.324;0.002183
0.325;0.003311
0.326;0.000798
0.327;0.000975
0.328;0.003327
0.329;-0.002752
0.33;-0.003303
0.331;-0.001297
0.332;-0.009822
0.333;0.001104
0.334;-0.001037
0.335;0.004004
0.336;-0.003965
0.337;-0.001017
0.338;0.000943
0.339;0.012929
0.34;0.005115
0.341;-0.003042
0.342;0.001555
0.343;0.000604
0.344;-0.007906
0.345;0.001813
0.346;-0.001468
0.347;0.003923
0.348;-0.001317
0.349;-0.003454
0.35;0.008547
0.351;-0.006181
0.352;-0.005489
0.353;0.006871
0.354;0.001168
0.355;-0.00214
0.356;-0.001378
0.357;-0.000957
0.358;0.001265
0.359;0.013267
0.36;-0.002731
0.361;0.001345
0.362;0.002731
0.363;-0.001438
0.364;-0.00216
0.365;0.003456
0.366;0.000975
0.367;-0.000859
0.368;0.00257
0.369;-0.008147
