Time - Voltage_1;Amplitude - Voltage_1
0.335;0.008321
0.336;-0.001678
0.337;0.002167
0.338;0.004841
0.339;0.00431
0.34;0.002103
0.341;0.003118
0.342;-0.001358
0.343;0.00634
0.344;0.004584
0.345;-0.000371
0.346;-0.001157
0.347;-0.0022
0.348;-0.006753
0.349;8.87E-05
0.35;-0.001558
0.351;0.000508
0.352;-0.002481
0.353;0.001474
0.354;0.01011
0.355;0.01156
0.356;0.000459
0.357;0.002264
0.358;-0.001909
0.359;0.004471
0.36;0.00054
0.361;-0.001658
0.362;0.002634
0.363;4.03E-05
0.364;-0.002772
0.365;0.006436
0.366;0.007322
0.367;-0.005931
0.368;-0.007315
0.369;0.000765
0.37;-0.000469
0.371;-0.002862
0.372;-0.001618
0.373;0.000701
0.374;0.008789
0.375;0.003295
0.376;-0.005108
0.377;0.00431
0.378;0.002231
0.379;-0.007435
0.38;0.005325
0.381;-0.002491
0.382;0.001909
0.383;0.00199
0.384;0.000703
0.385;-0.006653
0.386;0.005131
0.387;-0.001408
0.388;0.000411
0.389;0.003101
0.39;-0.00902
0.391;-0.00237
0.392;-0.001317
0.393;0.000572
0.394;0.00845
0.395;0.004326
0.396;-0.000859
0.397;0.002296
0.398;0.016538
0.399;0.001168
0.4;-0.004487
0.401;0.002795
0.402;-0.001759
0.403;0.001845
0.404;-0.003434
0.405;-0.005219
0.406;0.004149
0.407;0.000898
0.408;0.000653
0.409;-0.006743
0.41;-0.004436
0.411;0.00062
0.412;-0.002461
0.413;0.001216
0.414;0.000298
0.415;0.005599
0.416;0.002699
0.417;0.002602
0.418;0.002747
0.419;0.002747
0.42;0.003923
0.421;-0.001648
0.422;0.003987
0.423;0.000234
0.424;0.002618
0.425;-0.00235
0.426;-0.004466
0.427;0.00112
0.428;-0.013212
0.429;0.010786
0.43;-0.004156
0.431;-0.003604
0.432;-0.001608
0.433;0.000185
0.434;0.00605
0.435;0.008789
0.436;0.004906
0.437;-0.002501
0.438;0.004342
0.439;-0.003082
0.44;0.001941
0.441;0.001023
0.442;0.002328
0.443;0.001216
0.444;0.002086
0.445;-0.002822
0.446;-0.003012
0.447;0.001813
0.448;-0.004908
0.449;0.003907
0.45;-0.004697
0.451;-0.002029
0.452;0.000717
0.453;-0.001177
0.454;0.011382
0.455;0.004551
0.456;-0.003684
0.457;0.000282
0.458;0.007629
0.459;0.004745
0.46;0.00642
0.461;-0.001909
0.462;0.002215
0.463;0.002586
0.464;0.003263
0.465;-0.00221
0.466;-0.002942
0.467;-0.00218
0.468;-0.005419
0.469;-0.00578
0.47;-0.003845
0.471;0.000459
0.472;-0.002631
0.473;0.001071
0.474;0.006952
0.475;0.006388
0.476;0.004342
0.477;0.000475
0.478;0.004664
0.479;-0.004647
0.48;0.003408
0.481;0.000669
0.482;0.000814
0.483;0.001668
0.484;-0.004818
0.485;-0.006783
0.486;0.001796
0.487;0.000282
0.488;-0.001899
0.489;-0.006141
0.49;-0.002852
0.491;-0.001909
0.492;-0.002651
0.493;-0.000371
0.494;0.007838
0.495;0.007629
0.496;0.002779
0.497;-0.001588
0.498;0.001329
0.499;0.007129
