Time - Voltage_1;Amplitude - Voltage_1
0.345;-0.001658
0.346;0.002586
0.347;0.00294
0.348;0.001813
0.349;-0.001568
0.35;0.001184
0.351;-0.004286
0.352;-0.006733
0.353;-0.003574
0.354;0.012285
0.355;0.008837
0.356;0.008515
0.357;0.0012
0.358;-0.002521
0.359;-0.001448
0.36;-0.001829
0.361;0.007065
0.362;0.003843
0.363;-0.001047
0.364;-0.002782
0.365;-0.006402
0.366;0.000314
0.367;0.001265
0.368;0.000201
0.369;0.001668
0.37;0.001635
0.371;0.000991
0.372;0.002376
0.373;-0.003754
0.374;-0.00224
0.375;-0.003133
0.376;-0.003805
0.377;-0.005971
0.378;-0.001488
0.379;-0.001297
0.38;0.002473
0.381;0.009997
0.382;0.000653
0.383;0.006066
0.384;-0.003604
0.385;0.007322
0.386;0.000605
0.387;-0.001699
0.388;0.001619
0.389;0.001684
0.39;-0.004617
0.391;0.001796
0.392;-0.003754
0.393;0.00961
0.394;-0.004055
0.395;-0.002762
0.396;-0.006793
0.397;-0.008217
0.398;0.001216
0.399;-0.002742
0.4;0.008434
0.401;0.001941
0.402;0.01156
0.403;0.00178
0.404;-0.001518
0.405;0.004761
0.406;-0.004446
0.407;4.03E-05
0.408;0.002119
0.409;0.000703
0.41;-0.004146
0.411;-0.004777
0.412;0.00149
0.413;-0.00219
0.414;-0.007114
0.415;-0.003353
0.416;0.010239
0.417;-0.002922
0.418;-0.001709
0.419;-0.002601
0.42;0.008354
0.421;0.000878
0.422;0.002248
0.423;0.009836
0.424;0.002908
0.425;0.007596
0.426;-0.003193
0.427;4.03E-05
0.428;0.00236
0.429;0.000701
0.43;-0.004787
0.431;0.007822
0.432;-0.00209
0.433;-0.00908
0.434;0.001233
0.435;-0.006502
0.436;-0.004707
0.437;-0.001177
0.438;-0.002962
0.439;0.003536
0.44;0.005325
0.441;-0.001538
0.442;0.006517
0.443;-0.001558
0.444;0.002779
0.445;0.004261
0.446;0.004906
0.447;0.000215
0.448;0.001587
0.449;-0.002681
0.45;-0.00236
0.451;-0.003082
0.452;-0.003283
0.453;-0.002009
0.454;-0.005419
0.455;-0.003313
0.456;-0.00234
0.457;-0.001077
0.458;-0.003614
0.459;0.007161
0.46;0.005534
0.461;-0.001117
0.462;0.002828
0.463;0.007145
0.464;0.009352
0.465;0.008676
0.466;0.002425
0.467;-0.001287
0.468;0.00149
0.469;0.00439
0.47;-0.004406
0.471;0.00033
0.472;-0.007926
0.473;-0.003915
0.474;-0.004025
0.475;-0.003183
0.476;-0.001097
0.477;-0.00221
0.478;-0.001789
0.479;0.003762
0.48;0.004551
0.481;0.008064
0.482;-0.003694
0.483;-0.003925
0.484;0.001007
0.485;-0.005439
0.486;-0.001087
0.487;0.00352
0.488;-0.001007
0.489;-0.003032
0.49;-0.003353
0.491;-0.00582
0.492;0.002956
0.493;-0.003213
0.494;-0.001779
0.495;-0.005379
0.496;0.000926
0.497;-0.002711
0.498;0.001909
0.499;0.007016
