Time - Voltage_1;Amplitude - Voltage_1
0.333;0.00344
0.334;0.011141
0.335;-0.004065
0.336;0.00526
0.337;0.003746
0.338;0.002183
0.339;-0.003434
0.34;-0.002932
0.341;0.003504
0.342;0.000153
0.343;-0.001638
0.344;-0.006553
0.345;0.007629
0.346;-0.002822
0.347;0.003665
0.348;-0.003855
0.349;-0.003484
0.35;-0.003915
0.351;-0.004166
0.352;0.000234
0.353;-0.001618
0.354;0.006195
0.355;0.000717
0.356;-0.003052
0.357;-0.001949
0.358;-0.003484
0.359;0.000508
0.36;0.000588
0.361;-0.001568
0.362;0.001651
0.363;0.005437
0.364;0.006485
0.365;0.003279
0.366;-0.003554
0.367;-0.002802
0.368;-0.002721
0.369;-0.007525
0.37;-0.003123
0.371;-0.002892
0.372;0.002828
0.373;-0.002391
0.374;0.004535
0.375;-0.002812
0.376;0.005985
0.377;0.00207
0.378;-0.001277
0.379;-0.001087
0.38;0.000508
0.381;0.001796
0.382;0.002135
0.383;0.002312
0.384;-0.002912
0.385;-0.006733
0.386;-0.00216
0.387;0.009095
0.388;0.000701
0.389;-0.003915
0.39;0.002747
0.391;-0.001037
0.392;-0.001859
0.393;-0.001578
0.394;0.005486
0.395;0.006259
0.396;0.008998
0.397;0.007967
0.398;-0.004346
0.399;-0.001759
0.4;-0.001388
0.401;0.001249
0.402;0.000314
0.403;0.002521
0.404;-0.005359
0.405;0.000765
0.406;-0.003744
0.407;-0.001638
0.408;-0.003534
0.409;0.00228
0.41;0.001571
0.411;-0.002421
0.412;-0.001518
0.413;0.001394
0.414;0.01019
0.415;0.011962
0.416;0.003778
0.417;-0.002451
0.418;0.013428
0.419;-0.003935
0.42;-0.001428
0.421;-0.000176
0.422;0.001732
0.423;0.001474
0.424;-0.006873
0.425;-0.003554
0.426;-0.006603
0.427;-0.007275
0.428;0.000491
0.429;-0.004517
0.43;-0.002731
0.431;0.000312
0.432;-0.001779
0.433;0.002248
0.434;0.009578
0.435;0.005405
0.436;-0.003694
0.437;-0.00585
0.438;0.005067
0.439;0.000572
0.44;-0.001518
0.441;-0.001047
0.442;0.002135
0.443;0.001329
0.444;-0.004296
0.445;0.00149
0.446;4.03E-05
0.447;-0.001227
0.448;-0.003353
0.449;0.001361
0.45;0.000266
0.451;0.000234
0.452;-0.002862
0.453;0.003875
0.454;0.010722
0.455;0.008482
0.456;0.003295
0.457;0.002183
0.458;0.002441
0.459;0.002779
0.46;0.006146
0.461;-0.001799
0.462;0.002393
0.463;-0.003634
0.464;0.005019
0.465;0.000234
0.466;-0.005108
0.467;-0.003062
0.468;0.014105
0.469;-0.00575
0.47;-0.004908
0.471;-0.001618
0.472;-0.00211
0.473;0.00091
0.474;0.007371
0.475;0.001555
0.476;0.003295
0.477;0.006581
0.478;-0.005209
0.479;0.010351
0.48;0.00344
0.481;0.003456
0.482;-0.001729
0.483;0.009352
0.484;-0.00222
0.485;0.001748
0.486;-0.001949
0.487;-0.006342
0.488;0.0041
0.489;-0.00551
0.49;-0.004426
0.491;0.000801
0.492;-0.001418
0.493;0.001023
0.494;-0.001688
0.495;0.003391
0.496;0.007757
0.497;-0.006161
0.498;-0.001287
0.499;-0.001368
